Date,Tmin_C,Tmax_C,DTR_C,Year,Month,Day
1985-10-19,17.38,31.93,14.55,1985,10,19
1985-10-20,16.33,31.44,15.110000000000003,1985,10,20
1985-10-21,15.25,31.28,16.03,1985,10,21
1985-10-22,14.75,31.16,16.41,1985,10,22
1985-10-23,15.54,31.13,15.59,1985,10,23
1985-10-24,15.59,30.6,15.010000000000002,1985,10,24
1985-10-25,15.73,30.34,14.61,1985,10,25
1985-10-26,15.85,30.48,14.63,1985,10,26
1985-10-27,15.4,30.54,15.139999999999999,1985,10,27
1985-10-28,15.71,30.91,15.2,1985,10,28
1985-10-29,15.36,30.99,15.629999999999999,1985,10,29
1985-10-30,16.08,31.37,15.290000000000003,1985,10,30
1985-10-31,15.48,31.41,15.93,1985,10,31
1985-11-01,15.05,31.05,16.0,1985,11,1
1985-11-02,14.65,30.98,16.33,1985,11,2
1985-11-03,14.96,30.45,15.489999999999998,1985,11,3
1985-11-04,14.78,30.22,15.44,1985,11,4
1985-11-05,14.76,29.76,15.000000000000002,1985,11,5
1985-11-06,14.36,29.9,15.54,1985,11,6
1985-11-07,15.04,30.07,15.030000000000001,1985,11,7
1985-11-08,15.57,30.98,15.41,1985,11,8
1985-11-09,16.17,31.61,15.439999999999998,1985,11,9
1985-11-10,16.87,31.32,14.45,1985,11,10
1985-11-11,17.36,31.03,13.670000000000002,1985,11,11
1985-11-12,14.9,31.07,16.17,1985,11,12
1985-11-13,13.96,29.84,15.879999999999999,1985,11,13
1985-11-14,14.35,29.31,14.959999999999999,1985,11,14
1985-11-15,13.25,29.52,16.27,1985,11,15
1985-11-16,13.52,29.26,15.740000000000002,1985,11,16
1985-11-17,13.32,29.12,15.8,1985,11,17
1985-11-18,13.24,29.4,16.159999999999997,1985,11,18
1985-11-19,12.47,29.46,16.990000000000002,1985,11,19
1985-11-20,12.97,29.49,16.519999999999996,1985,11,20
1985-11-21,13.12,30.31,17.189999999999998,1985,11,21
1985-11-22,14.24,31.08,16.839999999999996,1985,11,22
1985-11-23,14.22,31.14,16.92,1985,11,23
1985-11-24,15.39,31.05,15.66,1985,11,24
1985-11-25,15.93,31.17,15.240000000000002,1985,11,25
1985-11-26,16.03,30.9,14.869999999999997,1985,11,26
1985-11-27,15.89,30.8,14.91,1985,11,27
1985-11-28,15.32,30.23,14.91,1985,11,28
1985-11-29,14.6,30.22,15.62,1985,11,29
1985-11-30,13.08,29.33,16.25,1985,11,30
1985-12-01,11.86,28.29,16.43,1985,12,1
1985-12-02,12.13,28.92,16.79,1985,12,2
1985-12-03,11.87,29.36,17.490000000000002,1985,12,3
1985-12-04,12.28,29.37,17.090000000000003,1985,12,4
1985-12-05,11.67,28.94,17.270000000000003,1985,12,5
1985-12-06,11.61,29.55,17.94,1985,12,6
1985-12-07,12.19,30.1,17.910000000000004,1985,12,7
1985-12-08,13.3,29.99,16.689999999999998,1985,12,8
1985-12-09,13.75,29.6,15.850000000000001,1985,12,9
1985-12-10,14.64,30.22,15.579999999999998,1985,12,10
1985-12-11,15.52,29.84,14.32,1985,12,11
1985-12-12,16.98,29.02,12.04,1985,12,12
1985-12-13,16.61,28.67,12.060000000000002,1985,12,13
1985-12-14,16.06,29.41,13.350000000000001,1985,12,14
1985-12-15,16.89,30.35,13.46,1985,12,15
1985-12-16,15.92,28.91,12.99,1985,12,16
1985-12-17,16.26,27.82,11.559999999999999,1985,12,17
1985-12-18,16.91,30.66,13.75,1985,12,18
1985-12-19,15.98,31.23,15.25,1985,12,19
1985-12-20,16.16,31.15,14.989999999999998,1985,12,20
1985-12-21,14.99,30.47,15.479999999999999,1985,12,21
1985-12-22,14.11,30.16,16.05,1985,12,22
1985-12-23,12.77,29.65,16.88,1985,12,23
1985-12-24,13.28,30.16,16.880000000000003,1985,12,24
1985-12-25,14.77,30.43,15.66,1985,12,25
1985-12-26,16.03,30.33,14.299999999999997,1985,12,26
1985-12-27,15.96,31.14,15.18,1985,12,27
1985-12-28,15.03,31.25,16.22,1985,12,28
1985-12-29,12.41,30.07,17.66,1985,12,29
1985-12-30,11.82,29.38,17.56,1985,12,30
1985-12-31,11.52,29.66,18.14,1985,12,31
1986-01-01,11.81,28.44,16.630000000000003,1986,1,1
1986-01-02,12.32,29.4,17.08,1986,1,2
1986-01-03,11.24,27.85,16.61,1986,1,3
1986-01-04,10.83,26.8,15.97,1986,1,4
1986-01-05,9.52,27.32,17.8,1986,1,5
1986-01-06,9.44,27.86,18.42,1986,1,6
1986-01-07,8.84,28.2,19.36,1986,1,7
1986-01-08,9.88,28.07,18.189999999999998,1986,1,8
1986-01-09,11.37,28.13,16.759999999999998,1986,1,9
1986-01-10,11.87,28.7,16.83,1986,1,10
1986-01-11,11.58,29.11,17.53,1986,1,11
1986-01-12,12.99,29.04,16.049999999999997,1986,1,12
1986-01-13,12.45,29.25,16.8,1986,1,13
1986-01-14,13.13,28.85,15.72,1986,1,14
1986-01-15,13.8,28.14,14.34,1986,1,15
1986-01-16,13.96,23.57,9.61,1986,1,16
1986-01-17,11.5,25.89,14.39,1986,1,17
1986-01-18,12.75,28.49,15.739999999999998,1986,1,18
1986-01-19,13.44,28.51,15.070000000000002,1986,1,19
1986-01-20,15.2,28.71,13.510000000000002,1986,1,20
1986-01-21,15.13,28.36,13.229999999999999,1986,1,21
1986-01-22,16.64,29.83,13.189999999999998,1986,1,22
1986-01-23,16.67,30.96,14.29,1986,1,23
1986-01-24,17.23,31.41,14.18,1986,1,24
1986-01-25,17.47,31.5,14.030000000000001,1986,1,25
1986-01-26,18.22,32.07,13.850000000000001,1986,1,26
1986-01-27,17.08,31.32,14.240000000000002,1986,1,27
1986-01-28,16.81,30.65,13.84,1986,1,28
1986-01-29,15.05,30.74,15.689999999999998,1986,1,29
1986-01-30,16.53,30.83,14.299999999999997,1986,1,30
1986-01-31,17.3,31.11,13.809999999999999,1986,1,31
1986-02-01,15.86,30.85,14.990000000000002,1986,2,1
1986-02-02,15.99,30.52,14.53,1986,2,2
1986-02-03,16.55,31.1,14.55,1986,2,3
1986-02-04,17.63,32.89,15.260000000000002,1986,2,4
1986-02-05,17.76,32.43,14.669999999999998,1986,2,5
1986-02-06,17.45,32.75,15.3,1986,2,6
1986-02-07,17.62,32.46,14.84,1986,2,7
1986-02-08,15.48,30.46,14.98,1986,2,8
1986-02-09,17.0,28.53,11.530000000000001,1986,2,9
1986-02-10,16.93,29.24,12.309999999999999,1986,2,10
1986-02-11,15.62,29.02,13.4,1986,2,11
1986-02-12,15.92,30.19,14.270000000000001,1986,2,12
1986-02-13,16.57,31.03,14.46,1986,2,13
1986-02-14,16.11,29.81,13.7,1986,2,14
1986-02-15,15.81,30.13,14.319999999999999,1986,2,15
1986-02-16,15.55,29.66,14.11,1986,2,16
1986-02-17,15.91,29.23,13.32,1986,2,17
1986-02-18,16.83,29.65,12.82,1986,2,18
1986-02-19,17.53,30.69,13.16,1986,2,19
1986-02-20,18.01,31.7,13.689999999999998,1986,2,20
1986-02-21,18.51,32.41,13.899999999999995,1986,2,21
1986-02-22,19.48,32.68,13.2,1986,2,22
1986-02-23,18.55,32.32,13.77,1986,2,23
1986-02-24,18.32,31.42,13.100000000000001,1986,2,24
1986-02-25,17.84,30.84,13.0,1986,2,25
1986-02-26,17.83,30.46,12.630000000000003,1986,2,26
1986-02-27,18.56,32.27,13.710000000000004,1986,2,27
1986-02-28,19.02,32.92,13.900000000000002,1986,2,28
1986-03-01,19.3,33.88,14.580000000000002,1986,3,1
1986-03-02,18.63,33.68,15.05,1986,3,2
1986-03-03,18.73,32.65,13.919999999999998,1986,3,3
1986-03-04,18.71,31.83,13.119999999999997,1986,3,4
1986-03-05,20.4,32.53,12.130000000000003,1986,3,5
1986-03-06,20.52,32.62,12.099999999999998,1986,3,6
1986-03-07,19.96,34.65,14.689999999999998,1986,3,7
1986-03-08,21.52,35.16,13.639999999999997,1986,3,8
1986-03-09,21.04,36.06,15.020000000000003,1986,3,9
1986-03-10,22.2,36.35,14.150000000000002,1986,3,10
1986-03-11,22.76,36.97,14.209999999999997,1986,3,11
1986-03-12,21.79,36.89,15.100000000000001,1986,3,12
1986-03-13,20.5,36.58,16.08,1986,3,13
1986-03-14,23.03,37.17,14.14,1986,3,14
1986-03-15,21.54,36.58,15.04,1986,3,15
1986-03-16,18.42,36.27,17.85,1986,3,16
1986-03-17,16.02,34.78,18.76,1986,3,17
1986-03-18,18.11,37.01,18.9,1986,3,18
1986-03-19,20.18,38.17,17.990000000000002,1986,3,19
1986-03-20,19.37,37.1,17.73,1986,3,20
1986-03-21,17.57,36.31,18.740000000000002,1986,3,21
1986-03-22,19.5,36.55,17.049999999999997,1986,3,22
1986-03-23,21.05,38.31,17.26,1986,3,23
1986-03-24,21.04,37.16,16.119999999999997,1986,3,24
1986-03-25,19.85,37.65,17.799999999999997,1986,3,25
1986-03-26,22.12,38.32,16.2,1986,3,26
1986-03-27,21.95,37.97,16.02,1986,3,27
1986-03-28,22.91,38.83,15.919999999999998,1986,3,28
1986-03-29,24.65,41.43,16.78,1986,3,29
1986-03-30,24.88,41.12,16.24,1986,3,30
1986-03-31,21.17,38.64,17.47,1986,3,31
1986-04-01,19.08,37.68,18.6,1986,4,1
1986-04-02,21.31,37.93,16.62,1986,4,2
1986-04-03,21.26,38.32,17.06,1986,4,3
1986-04-04,22.33,39.09,16.760000000000005,1986,4,4
1986-04-05,22.47,39.24,16.770000000000003,1986,4,5
1986-04-06,20.0,38.51,18.509999999999998,1986,4,6
1986-04-07,20.6,38.72,18.119999999999997,1986,4,7
1986-04-08,23.37,40.26,16.889999999999997,1986,4,8
1986-04-09,24.79,41.05,16.259999999999998,1986,4,9
1986-04-10,24.96,41.74,16.78,1986,4,10
1986-04-11,25.58,41.65,16.07,1986,4,11
1986-04-12,25.52,41.32,15.8,1986,4,12
1986-04-13,26.66,41.56,14.900000000000002,1986,4,13
1986-04-14,27.53,41.63,14.100000000000001,1986,4,14
1986-04-15,27.08,42.33,15.25,1986,4,15
1986-04-16,26.73,42.92,16.19,1986,4,16
1986-04-17,26.2,42.79,16.59,1986,4,17
1986-04-18,24.91,42.44,17.529999999999998,1986,4,18
1986-04-19,24.89,41.85,16.96,1986,4,19
1986-04-20,25.67,41.78,16.11,1986,4,20
1986-04-21,23.79,41.36,17.57,1986,4,21
1986-04-22,26.13,41.82,15.690000000000001,1986,4,22
1986-04-23,26.43,41.44,15.009999999999998,1986,4,23
1986-04-24,24.83,41.43,16.6,1986,4,24
1986-04-25,25.93,40.94,15.009999999999998,1986,4,25
1986-04-26,24.82,41.17,16.35,1986,4,26
1986-04-27,24.75,40.61,15.86,1986,4,27
1986-04-28,24.8,40.16,15.359999999999996,1986,4,28
1986-04-29,24.9,39.69,14.79,1986,4,29
1986-04-30,26.04,39.99,13.950000000000003,1986,4,30
1986-05-01,28.22,41.43,13.21,1986,5,1
1986-05-02,24.6,40.76,16.159999999999997,1986,5,2
1986-05-03,27.28,40.42,13.14,1986,5,3
1986-05-04,27.6,41.68,14.079999999999998,1986,5,4
1986-05-05,24.38,41.88,17.500000000000004,1986,5,5
1986-05-06,25.9,41.77,15.870000000000005,1986,5,6
1986-05-07,26.19,42.75,16.56,1986,5,7
1986-05-08,26.59,43.15,16.56,1986,5,8
1986-05-09,26.64,42.89,16.25,1986,5,9
1986-05-10,25.48,41.52,16.040000000000003,1986,5,10
1986-05-11,26.26,40.99,14.73,1986,5,11
1986-05-12,26.36,41.39,15.030000000000001,1986,5,12
1986-05-13,26.36,41.95,15.590000000000003,1986,5,13
1986-05-14,27.3,42.99,15.690000000000001,1986,5,14
1986-05-15,27.61,43.28,15.670000000000002,1986,5,15
1986-05-16,26.62,43.04,16.419999999999998,1986,5,16
1986-05-17,26.77,42.78,16.01,1986,5,17
1986-05-18,26.72,42.63,15.910000000000004,1986,5,18
1986-05-19,26.7,43.05,16.349999999999998,1986,5,19
1986-05-20,27.29,41.51,14.219999999999999,1986,5,20
1986-05-21,26.56,40.74,14.180000000000003,1986,5,21
1986-05-22,26.97,41.32,14.350000000000001,1986,5,22
1986-05-23,26.28,41.92,15.64,1986,5,23
1986-05-24,27.55,42.76,15.209999999999997,1986,5,24
1986-05-25,27.22,42.5,15.280000000000001,1986,5,25
1986-05-26,26.94,41.81,14.870000000000001,1986,5,26
1986-05-27,26.5,41.56,15.060000000000002,1986,5,27
1986-05-28,27.23,41.39,14.16,1986,5,28
1986-05-29,23.92,40.87,16.949999999999996,1986,5,29
1986-05-30,26.49,38.99,12.500000000000004,1986,5,30
1986-05-31,25.63,40.39,14.760000000000002,1986,5,31
1986-06-01,24.37,38.8,14.429999999999996,1986,6,1
1986-06-02,24.71,39.66,14.949999999999996,1986,6,2
1986-06-03,23.67,39.47,15.799999999999997,1986,6,3
1986-06-04,24.99,39.41,14.419999999999998,1986,6,4
1986-06-05,24.24,38.82,14.580000000000002,1986,6,5
1986-06-06,27.13,40.23,13.099999999999998,1986,6,6
1986-06-07,27.08,42.06,14.980000000000004,1986,6,7
1986-06-08,27.46,42.39,14.93,1986,6,8
1986-06-09,29.43,43.44,14.009999999999998,1986,6,9
1986-06-10,27.55,43.51,15.959999999999997,1986,6,10
1986-06-11,27.74,41.83,14.09,1986,6,11
1986-06-12,25.46,41.61,16.15,1986,6,12
1986-06-13,22.9,40.45,17.550000000000004,1986,6,13
1986-06-14,24.48,37.76,13.279999999999998,1986,6,14
1986-06-15,23.5,38.42,14.920000000000002,1986,6,15
1986-06-16,24.02,38.42,14.400000000000002,1986,6,16
1986-06-17,22.75,37.9,15.149999999999999,1986,6,17
1986-06-18,24.26,34.65,10.389999999999997,1986,6,18
1986-06-19,24.29,36.33,12.04,1986,6,19
1986-06-20,23.11,32.57,9.46,1986,6,20
1986-06-21,23.2,31.03,7.830000000000002,1986,6,21
1986-06-22,22.41,27.18,4.77,1986,6,22
1986-06-23,23.2,30.57,7.370000000000001,1986,6,23
1986-06-24,23.33,31.5,8.170000000000002,1986,6,24
1986-06-25,22.45,29.1,6.650000000000002,1986,6,25
1986-06-26,22.79,27.75,4.960000000000001,1986,6,26
1986-06-27,22.77,28.22,5.449999999999999,1986,6,27
1986-06-28,22.14,27.3,5.16,1986,6,28
1986-06-29,22.63,30.44,7.810000000000002,1986,6,29
1986-06-30,22.63,32.27,9.640000000000004,1986,6,30
1986-07-01,23.56,32.98,9.419999999999998,1986,7,1
1986-07-02,23.73,34.61,10.879999999999999,1986,7,2
1986-07-03,24.01,34.23,10.219999999999995,1986,7,3
1986-07-04,24.85,35.35,10.5,1986,7,4
1986-07-05,24.85,36.02,11.170000000000002,1986,7,5
1986-07-06,25.3,35.84,10.540000000000003,1986,7,6
1986-07-07,24.95,34.17,9.220000000000002,1986,7,7
1986-07-08,24.16,31.63,7.469999999999999,1986,7,8
1986-07-09,24.31,30.32,6.010000000000002,1986,7,9
1986-07-10,24.22,30.98,6.760000000000002,1986,7,10
1986-07-11,23.99,32.91,8.919999999999998,1986,7,11
1986-07-12,24.24,34.07,9.830000000000002,1986,7,12
1986-07-13,24.04,35.15,11.11,1986,7,13
1986-07-14,22.85,30.8,7.949999999999999,1986,7,14
1986-07-15,22.35,25.88,3.5299999999999976,1986,7,15
1986-07-16,22.55,27.02,4.469999999999999,1986,7,16
1986-07-17,22.6,27.41,4.809999999999999,1986,7,17
1986-07-18,21.59,27.44,5.850000000000001,1986,7,18
1986-07-19,21.97,26.39,4.420000000000002,1986,7,19
1986-07-20,22.38,27.83,5.449999999999999,1986,7,20
1986-07-21,22.93,28.45,5.52,1986,7,21
1986-07-22,21.82,26.58,4.759999999999998,1986,7,22
1986-07-23,21.55,24.74,3.1899999999999977,1986,7,23
1986-07-24,21.85,25.33,3.479999999999997,1986,7,24
1986-07-25,21.93,28.51,6.580000000000002,1986,7,25
1986-07-26,22.37,30.83,8.459999999999997,1986,7,26
1986-07-27,21.51,31.28,9.77,1986,7,27
1986-07-28,21.13,30.54,9.41,1986,7,28
1986-07-29,20.87,30.52,9.649999999999999,1986,7,29
1986-07-30,22.25,31.51,9.260000000000002,1986,7,30
1986-07-31,21.9,31.54,9.64,1986,7,31
1986-08-01,22.86,30.51,7.650000000000002,1986,8,1
1986-08-02,22.89,30.37,7.48,1986,8,2
1986-08-03,23.02,31.63,8.61,1986,8,3
1986-08-04,23.15,32.59,9.440000000000005,1986,8,4
1986-08-05,22.84,32.54,9.7,1986,8,5
1986-08-06,21.76,29.73,7.969999999999999,1986,8,6
1986-08-07,21.95,25.76,3.8100000000000023,1986,8,7
1986-08-08,22.38,28.47,6.09,1986,8,8
1986-08-09,22.77,30.14,7.370000000000001,1986,8,9
1986-08-10,22.04,30.45,8.41,1986,8,10
1986-08-11,21.7,26.11,4.41,1986,8,11
1986-08-12,22.41,29.57,7.16,1986,8,12
1986-08-13,22.3,28.65,6.349999999999998,1986,8,13
1986-08-14,21.58,26.77,5.190000000000001,1986,8,14
1986-08-15,20.86,23.78,2.9200000000000017,1986,8,15
1986-08-16,21.28,27.53,6.25,1986,8,16
1986-08-17,21.98,29.03,7.050000000000001,1986,8,17
1986-08-18,21.85,28.58,6.729999999999997,1986,8,18
1986-08-19,21.78,29.23,7.449999999999999,1986,8,19
1986-08-20,22.04,29.5,7.460000000000001,1986,8,20
1986-08-21,22.18,29.25,7.07,1986,8,21
1986-08-22,21.94,28.92,6.98,1986,8,22
1986-08-23,21.38,29.19,7.810000000000002,1986,8,23
1986-08-24,20.82,29.65,8.829999999999998,1986,8,24
1986-08-25,20.86,30.8,9.940000000000001,1986,8,25
1986-08-26,20.77,31.03,10.260000000000002,1986,8,26
1986-08-27,20.78,31.16,10.379999999999999,1986,8,27
1986-08-28,20.94,31.03,10.09,1986,8,28
1986-08-29,21.24,32.07,10.830000000000002,1986,8,29
1986-08-30,22.15,33.2,11.050000000000004,1986,8,30
1986-08-31,21.82,33.25,11.43,1986,8,31
1986-09-01,22.04,32.07,10.030000000000001,1986,9,1
1986-09-02,22.08,32.04,9.96,1986,9,2
1986-09-03,22.3,33.72,11.419999999999998,1986,9,3
1986-09-04,21.62,33.35,11.73,1986,9,4
1986-09-05,22.18,31.94,9.760000000000002,1986,9,5
1986-09-06,22.37,32.31,9.940000000000001,1986,9,6
1986-09-07,22.86,33.08,10.219999999999999,1986,9,7
1986-09-08,23.1,34.09,10.990000000000002,1986,9,8
1986-09-09,21.85,33.31,11.46,1986,9,9
1986-09-10,21.9,32.9,11.0,1986,9,10
1986-09-11,22.46,31.36,8.899999999999999,1986,9,11
1986-09-12,22.3,31.0,8.7,1986,9,12
1986-09-13,22.13,30.07,7.940000000000001,1986,9,13
1986-09-14,21.76,31.26,9.5,1986,9,14
1986-09-15,21.76,32.54,10.779999999999998,1986,9,15
1986-09-16,22.66,33.84,11.180000000000003,1986,9,16
1986-09-17,23.46,34.58,11.119999999999997,1986,9,17
1986-09-18,24.16,34.92,10.760000000000002,1986,9,18
1986-09-19,23.13,35.07,11.940000000000001,1986,9,19
1986-09-20,23.16,34.67,11.510000000000002,1986,9,20
1986-09-21,23.11,33.83,10.719999999999999,1986,9,21
1986-09-22,23.33,34.75,11.420000000000002,1986,9,22
1986-09-23,23.46,34.39,10.93,1986,9,23
1986-09-24,22.34,34.9,12.559999999999999,1986,9,24
1986-09-25,22.88,34.05,11.169999999999998,1986,9,25
1986-09-26,22.8,34.25,11.45,1986,9,26
1986-09-27,22.95,34.03,11.080000000000002,1986,9,27
1986-09-28,22.1,33.6,11.5,1986,9,28
1986-09-29,21.6,34.47,12.869999999999997,1986,9,29
1986-09-30,22.34,34.34,12.000000000000004,1986,9,30
1986-10-01,22.04,34.52,12.480000000000004,1986,10,1
1986-10-02,21.91,34.37,12.459999999999997,1986,10,2
1986-10-03,22.2,34.88,12.680000000000003,1986,10,3
1986-10-04,22.8,34.5,11.7,1986,10,4
1986-10-05,22.04,33.63,11.590000000000003,1986,10,5
1986-10-06,21.85,33.6,11.75,1986,10,6
1986-10-07,22.26,33.55,11.289999999999996,1986,10,7
1986-10-08,21.67,34.4,12.729999999999997,1986,10,8
1986-10-09,22.39,35.22,12.829999999999998,1986,10,9
1986-10-10,20.39,35.96,15.57,1986,10,10
1986-10-11,20.78,36.24,15.46,1986,10,11
1986-10-12,21.17,36.47,15.299999999999997,1986,10,12
1986-10-13,22.29,37.11,14.82,1986,10,13
1986-10-14,21.04,37.2,16.160000000000004,1986,10,14
1986-10-15,20.61,37.12,16.509999999999998,1986,10,15
1986-10-16,19.97,37.06,17.090000000000003,1986,10,16
1986-10-17,20.82,37.19,16.369999999999997,1986,10,17
1986-10-18,20.98,35.96,14.98,1986,10,18
1986-10-19,21.8,35.53,13.73,1986,10,19
1986-10-20,21.62,35.17,13.55,1986,10,20
1986-10-21,21.68,34.98,13.299999999999997,1986,10,21
1986-10-22,20.64,35.35,14.71,1986,10,22
1986-10-23,18.11,34.3,16.189999999999998,1986,10,23
1986-10-24,16.13,33.48,17.349999999999998,1986,10,24
1986-10-25,16.01,33.07,17.06,1986,10,25
1986-10-26,15.62,31.88,16.259999999999998,1986,10,26
1986-10-27,16.41,31.66,15.25,1986,10,27
1986-10-28,15.6,32.04,16.439999999999998,1986,10,28
1986-10-29,15.87,32.22,16.35,1986,10,29
1986-10-30,16.41,32.58,16.169999999999998,1986,10,30
1986-10-31,18.1,32.72,14.619999999999997,1986,10,31
1986-11-01,18.57,32.25,13.68,1986,11,1
1986-11-02,18.89,32.53,13.64,1986,11,2
1986-11-03,20.01,32.37,12.359999999999996,1986,11,3
1986-11-04,21.5,31.98,10.48,1986,11,4
1986-11-05,21.84,31.9,10.059999999999999,1986,11,5
1986-11-06,21.79,28.2,6.41,1986,11,6
1986-11-07,21.54,30.18,8.64,1986,11,7
1986-11-08,20.1,31.2,11.099999999999998,1986,11,8
1986-11-09,19.97,31.58,11.61,1986,11,9
1986-11-10,18.47,32.21,13.740000000000002,1986,11,10
1986-11-11,17.21,32.64,15.43,1986,11,11
1986-11-12,17.83,33.37,15.54,1986,11,12
1986-11-13,16.91,33.7,16.790000000000003,1986,11,13
1986-11-14,16.87,33.67,16.8,1986,11,14
1986-11-15,16.04,33.47,17.43,1986,11,15
1986-11-16,17.44,33.89,16.45,1986,11,16
1986-11-17,17.15,33.65,16.5,1986,11,17
1986-11-18,16.47,32.83,16.36,1986,11,18
1986-11-19,16.89,32.19,15.299999999999997,1986,11,19
1986-11-20,15.35,31.19,15.840000000000002,1986,11,20
1986-11-21,14.11,30.7,16.59,1986,11,21
1986-11-22,13.48,30.64,17.16,1986,11,22
1986-11-23,13.54,30.96,17.42,1986,11,23
1986-11-24,13.64,31.03,17.39,1986,11,24
1986-11-25,13.47,31.03,17.560000000000002,1986,11,25
1986-11-26,14.12,30.5,16.380000000000003,1986,11,26
1986-11-27,15.22,30.48,15.26,1986,11,27
1986-11-28,14.92,30.48,15.56,1986,11,28
1986-11-29,15.14,30.8,15.66,1986,11,29
1986-11-30,14.97,30.52,15.549999999999999,1986,11,30
1986-12-01,14.14,30.11,15.969999999999999,1986,12,1
1986-12-02,15.19,29.99,14.799999999999999,1986,12,2
1986-12-03,14.26,29.53,15.270000000000001,1986,12,3
1986-12-04,12.92,29.5,16.58,1986,12,4
1986-12-05,12.39,30.1,17.71,1986,12,5
1986-12-06,12.13,30.56,18.43,1986,12,6
1986-12-07,12.22,30.04,17.82,1986,12,7
1986-12-08,12.67,29.82,17.15,1986,12,8
1986-12-09,13.81,30.0,16.189999999999998,1986,12,9
1986-12-10,16.91,30.8,13.89,1986,12,10
1986-12-11,17.5,30.26,12.760000000000002,1986,12,11
1986-12-12,17.39,30.15,12.759999999999998,1986,12,12
1986-12-13,17.55,30.26,12.71,1986,12,13
1986-12-14,15.03,29.02,13.99,1986,12,14
1986-12-15,14.13,28.28,14.15,1986,12,15
1986-12-16,16.6,28.96,12.36,1986,12,16
1986-12-17,16.18,30.66,14.48,1986,12,17
1986-12-18,17.41,31.15,13.739999999999998,1986,12,18
1986-12-19,15.77,29.77,14.0,1986,12,19
1986-12-20,15.85,29.56,13.709999999999999,1986,12,20
1986-12-21,15.6,29.31,13.709999999999999,1986,12,21
1986-12-22,15.71,29.58,13.869999999999997,1986,12,22
1986-12-23,16.58,31.27,14.690000000000001,1986,12,23
1986-12-24,18.04,31.29,13.25,1986,12,24
1986-12-25,15.79,31.08,15.29,1986,12,25
1986-12-26,15.54,24.99,9.45,1986,12,26
1986-12-27,14.49,22.57,8.08,1986,12,27
1986-12-28,12.52,19.88,7.359999999999999,1986,12,28
1986-12-29,11.91,23.19,11.280000000000001,1986,12,29
1986-12-30,11.83,25.56,13.729999999999999,1986,12,30
1986-12-31,12.18,26.79,14.61,1986,12,31
1987-01-01,10.98,25.78,14.8,1987,1,1
1987-01-02,10.82,26.47,15.649999999999999,1987,1,2
1987-01-03,11.86,26.83,14.969999999999999,1987,1,3
1987-01-04,12.08,27.46,15.38,1987,1,4
1987-01-05,12.25,28.17,15.920000000000002,1987,1,5
1987-01-06,13.16,28.5,15.34,1987,1,6
1987-01-07,13.3,28.77,15.469999999999999,1987,1,7
1987-01-08,14.89,28.39,13.5,1987,1,8
1987-01-09,15.49,28.39,12.9,1987,1,9
1987-01-10,14.22,26.28,12.06,1987,1,10
1987-01-11,15.1,26.79,11.69,1987,1,11
1987-01-12,14.5,26.23,11.73,1987,1,12
1987-01-13,15.17,26.07,10.9,1987,1,13
1987-01-14,17.25,25.72,8.469999999999999,1987,1,14
1987-01-15,17.12,24.41,7.289999999999999,1987,1,15
1987-01-16,17.45,27.26,9.810000000000002,1987,1,16
1987-01-17,16.74,29.68,12.940000000000001,1987,1,17
1987-01-18,16.91,29.72,12.809999999999999,1987,1,18
1987-01-19,18.13,29.8,11.670000000000002,1987,1,19
1987-01-20,18.75,30.26,11.510000000000002,1987,1,20
1987-01-21,18.36,29.62,11.260000000000002,1987,1,21
1987-01-22,17.29,27.69,10.400000000000002,1987,1,22
1987-01-23,17.3,29.87,12.57,1987,1,23
1987-01-24,17.59,30.01,12.420000000000002,1987,1,24
1987-01-25,16.02,29.91,13.89,1987,1,25
1987-01-26,14.07,29.59,15.52,1987,1,26
1987-01-27,12.61,29.84,17.23,1987,1,27
1987-01-28,12.36,29.96,17.6,1987,1,28
1987-01-29,13.5,30.64,17.14,1987,1,29
1987-01-30,13.79,31.38,17.59,1987,1,30
1987-01-31,14.81,31.64,16.83,1987,1,31
1987-02-01,14.98,31.47,16.49,1987,2,1
1987-02-02,14.21,31.06,16.849999999999998,1987,2,2
1987-02-03,14.08,30.95,16.869999999999997,1987,2,3
1987-02-04,14.36,30.54,16.18,1987,2,4
1987-02-05,12.79,29.55,16.76,1987,2,5
1987-02-06,12.33,28.71,16.380000000000003,1987,2,6
1987-02-07,11.73,29.16,17.43,1987,2,7
1987-02-08,12.0,29.69,17.69,1987,2,8
1987-02-09,13.09,30.39,17.3,1987,2,9
1987-02-10,13.15,30.7,17.549999999999997,1987,2,10
1987-02-11,14.04,31.8,17.76,1987,2,11
1987-02-12,14.93,32.29,17.36,1987,2,12
1987-02-13,16.22,32.87,16.65,1987,2,13
1987-02-14,17.07,32.69,15.619999999999997,1987,2,14
1987-02-15,17.33,32.52,15.190000000000005,1987,2,15
1987-02-16,17.64,32.54,14.899999999999999,1987,2,16
1987-02-17,17.42,32.79,15.369999999999997,1987,2,17
1987-02-18,17.9,32.68,14.780000000000001,1987,2,18
1987-02-19,17.42,31.22,13.799999999999997,1987,2,19
1987-02-20,18.84,31.63,12.79,1987,2,20
1987-02-21,18.14,31.33,13.189999999999998,1987,2,21
1987-02-22,18.39,30.48,12.09,1987,2,22
1987-02-23,16.8,31.41,14.61,1987,2,23
1987-02-24,18.93,32.28,13.350000000000001,1987,2,24
1987-02-25,16.6,32.18,15.579999999999998,1987,2,25
